asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B0009MFUP4,2006-11-10,3.0,Thought it would be better,I have a 10 year old Norelco and thought this would be better. My old shaver with old blades cuts closer than this one.,Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2006-11-09,4.0,"Great product, one small inconvenience","It's great Norelco shaver, very satisfied, i like it more than Brown. The only minor inconvenience is that you can not shave while it changes.",Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2006-11-09,4.0,Good value for money,works fine - great buy. Would easiliy recommend for someone who is looking for a cheap and good alternative to wet shaves.,Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2006-08-16,3.0,Norelco shaver,"This particular Norelco is only fair compared to an another one I have; However, I realize that my other Norelco is a more expensive model.",Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2006-07-14,4.0,excellent performance,"As always I get excellent shaves with Norelco. My only complaint would be their continued use of NiCad batteries. If they would switch to NiMH I wouldn't have to run the batteries down before recharging them, which can be inconvenient.",Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2006-02-20,4.0,Good bargain. How long will it last?,Have had this shaving system for nearly 3 weeks. Enjoying the convenience and it seems to do the job. Too good to last but Amazon wants a review now.,Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B0009MFUP4,2005-09-29,4.0,Good deal for the money.,"This is a very good and basic shaver without all of the extras. It shaves as close as the more expensive models but does not have all of the bells and whistles. My biggest complaint is that you can not shave while it is charging, which I think is a major flaw. Overall I like it and for the money I am very satisfied with it.",Philips Norelco 7610X Quadra7 Men's Shaving System,Philips Norelco,All Beauty,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",8,"Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.","Norelco's Quadra7 Shaving System offers Rechargeable Cordless shave with a 4 Stage Multi-Blade Cutting System has unique slots and holes which remove the toughest stubble, long or short.",original,Men's Grooming
B00103KS4E,2016-07-22,2.0,Short Zipper,"Haven't been able to use, zipper to short must replace before jacket will be usable.","Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2016-06-19,1.0,"Looks nice, fits great","Looks nice, fits great, is very breathable; but, the zipper is horrible! It is a cheap zipper that doesn't work and makes using this impossible.","Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2016-01-22,5.0,Five Stars,gave it as a gift. he had to resize it but it works.,"Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2014-09-15,5.0,So happy that I found these Jacket on Amazon,So happy that I found this jacket on Amazon. Great price! My son loves it! Will be buying more soon!,"Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2014-03-31,1.0,no,"This Barber jacket is made of cotton, the hair will collect on the jacket not slide off and also warm for the summer months.","Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2014-02-21,5.0,Just right,Just what I expected. Amazon fulfillment and delivery were perfect and the coat is a good quality. I work at a very busy shop and the coat is worn every day. Perfect all around.,"Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2013-12-11,4.0,Good fabric,"When i bought this the main thing i was looking for was a quality fabric. This jacket is made from a cotton polyester blend fabric its not made from nylon or synthetic material. My tee size is a medium so i ordered a medium. From the neck down to the waist fit perfectly. But from the sides it was way way too big, so i had it taken in.","Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2013-11-14,5.0,Excellent,It is exactly what my son needed for Barber School though way to expensive I feel it should of been only around 15.00 dollars,"Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00103KS4E,2010-03-07,3.0,Not exactly what I had purchased before.,"I have purchased 5 of these jackets over the past 7-8 years and have never had any that were as heavyweight as these were. During the winter months, this will be nice because of the extra warmth. During the summer, I will wear it as a shirt instead of a jacket because it will be too warm. The quality of the jacket is fine, too. It doesn't repel bleach stains like the other jackets I have had in the past. The jackets arrived in just 3 days which was nice.","Betty Dain Floyd the Barber Jacket, Black, M",Betty Dain,All Beauty,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",9,"Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.","Betty Dain's ""Floyd the Barber"" men's barbering / styling jacket is a modern update of a classic look. The jacket includes two front pockets, one chest pocket, and a zipper front, and is made with soft water-resistant nylon. And with its relaxed style and short sleeves, this shirt is as comfortable as it is functional. Machine washable. Designed and manufactured by Betty Dain, which has listened to the needs of the beauty industry and created high-quality solutions for over 60 years. Note: sizes run slightly large to accommodate an undershirt.",original,Men's Grooming
B00A8COWMW,2013-10-04,1.0,no good,this thong is way to uncomfortable for me. material is harsh on the jewels and they went straight to the fire,Wisedeal Hot See-through Mesh Pattern Sexy G String Low Rise See-thru Men's Thong Underwear for Men Boyfriend Husband- Blue,SUPERBODY,All Beauty,"1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear",9,"1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear","1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear",original,Men's Grooming
B00A8COWMW,2013-09-14,5.0,love the item,bought the right size in this one wear it all the time. Fit and feels like you are not wearing nothing. will buy this product again. wish it come in other colors.,Wisedeal Hot See-through Mesh Pattern Sexy G String Low Rise See-thru Men's Thong Underwear for Men Boyfriend Husband- Blue,SUPERBODY,All Beauty,"1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear",9,"1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear","1. Brand New and Never used 2. Material: 95% Cotton+5%Spandex 3. Color: red, white, blue, yellow(As pictures show) 4. Size:M(29-31inch),L(31-33inch),XL(33-35inch) 5. Package Include: 1 x underwear",original,Men's Grooming
