asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B000067EE4,2016-02-22,3.0,Three Stars,battery on last for about 18 minutes,Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2015-04-20,2.0,Not Powerful Enought!,"Not very powerful, also does not hold a chagre very long.",Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2014-04-10,1.0,"arrived broken, had to pay shipping both ways","This thing probably working would be okay but it arrived dead. The thing also only works off battery. If it's plugged in it turns off. This means you only get to use the jets for a little while. I guess 15 minutes and after having it for while, you loose time off of that. It probably would have been a pain to keep clean and dry. This thing would be really prone to molding.",Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2014-02-04,2.0,Not enough power,"I was really looking forward to this ~ I had one similar that died a few years back and hoped that this one would be just as good. It's not, It does not plug in, has to be charged (good for some I realize) but the battery life on it stinks, you're lucky if you get 10 minutes out of it. Very disappointing",Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2014-01-19,3.0,Not very powerful,Just ok. 2 jets but not very powerful. Seems like a pretty well built unit and has an extra long cord. For the money I think I could have done better.,Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2013-10-03,4.0,Jet spa,"I'll give this product four stars; because, it's easy set up and you do receive some benefits. I may look into a upgrade version with more options and power. I'm a disable Veteran with lower back pain and a broken back that was caused due to vehicle roll over on deloyment. But. I would suggest this product family and friends.",Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B000067EE4,2006-03-02,5.0,Conair BT-S2 Jet Spa,"Very cool item. Easy to slide from one side of the tub to the other(to where you prefer the jets).In a few minutes its hooked up and ready to go. With a flip of a switch you've got instant bubbles...Luv it. As for the power,this item puts out a surprising amount of power for its size and weight. Also seems to be built very well.",Dual Jet Bath Spa,Conair,All Beauty,,8,,Product: Dual Jet Bath Spa. Brand: Conair.,generated_from_title,Bath & Body
B0001AD4RK,2017-01-25,5.0,Like A Walk In A Rose Garden!,"This may be the best smelling soap I have ever used! The scent of a fragrant red rose lasts all the way through to the last sliver. This soap is so pretty, smells so delightful, and is super soft on the skin that I have given it as a gift to a dear friend. The rose scent does not linger very long on the skin, but I cannot imagine how anyone who loves roses would be disappointed in this high quality product!",Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2016-11-14,4.0,Lovely product,My new favorite soap! Lathers up great and the smell is reminiscent of my childhood. Makes me happy! Great on face as well. No drying and gentle! Thank you,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2016-06-03,5.0,Five Stars,Love the smell and quality of your soap and will continue to buy.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2016-03-01,5.0,Five Stars,Smells nice.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2016-02-23,5.0,You will like this.,This soap is so wonderful! It smells so good while showering and an other plus is the goats milk which is so creamy. You get lots of lather and leaving your skin so soft and smelling so good!,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2015-11-05,4.0,Four Stars,Love the scent but a bit powdery smelling. Lasts a long time leaves skin smooth not itchy or dry.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2015-08-15,5.0,Lovely Soap,Wonderful creamy lather. Softens skin with a beautiful scent.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2015-01-13,5.0,Five Stars,Love the scent. Truely like a rose petal.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2014-12-11,5.0,Five Stars,Absolutely love this stuff. So rich and amazing smell.,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B0001AD4RK,2014-09-03,5.0,Five Stars,very nice,Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter,,All Beauty,,10,,Product: Rose Garden Goats Milk Soap by MoonDance Soaps - Handmade Soap with Goat Milk and Shea Butter.,generated_from_title,Bath & Body
B00021E2DI,2016-03-18,5.0,Five Stars,good:),Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2016-03-08,5.0,Five Stars,Love taking a bath with this. The aroma manificient,Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2015-12-09,5.0,We all love the nice light fragrance and how it makes the ...,"I received these as a gift and have shared them with my three grand-daughters ages 7 through 10. We all love the nice light fragrance and how it makes the bath water feel. They of course love to plop them in the water and see them fizz away. There has been no adverse reaction to their young skin and I feel it is safe for their baths even at their age. And, no SLS unlike the shower gel they manufacture.",Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2014-12-28,5.0,you are worth a little luxury sometimes,"I've used these Fresh cubes in several flavors for years. I love them. I have a huge tub, but only need 2. They smell great, make the water feel good and are wonderful. No ring either. Too expensive for every night, but, oh what a treat.",Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2014-12-05,5.0,Five Stars,great!,Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2013-02-19,1.0,Smells nice,"This product may well have been 5 stars, but is arrived poorly packed and in many little pieces (glass bottle). Vendor did not respond to email or phone messages to replace. I will probably try to buy it again from someone else, since it did smell nice (:",Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2012-07-01,5.0,Awesome,"These bath sugar cubes are awesome. They might seem a little expensive, but they are worth it. I bought them as a gift for a friend and then bought some for myself. Looking for a gift for people who like to take a bath, this is the perfect gift for them!",Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B00021E2DI,2009-04-29,5.0,LOVE THIS STUFF,"I love these. The smell is wonderful and uplifting. I like the way the ""fizzies"" feel and they make my skin silky smooth. Highly recommend these to all bath babies!!",Fresh Sugar Lemon Sugar Cubes For The Bath 180g/6.35oz,Fresh,All Beauty,<li>Sugar Lemon Sugar Cubes For The Bath</li>,8,<li>Sugar Lemon Sugar Cubes For The Bath</li>,<li>Sugar Lemon Sugar Cubes For The Bath</li>,original,Bath & Body
B0006O10TA,2018-02-20,5.0,... use this for my Aussie & Boykin Spaniel and love it for both of them,"I use this for my Aussie & Boykin Spaniel and love it for both of them. Easy to use, easy to rinse and leaves them looking and smelling great.",Y.U.M. Bar Dog Soap,ZUM,All Beauty,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",9,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.","We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",original,Bath & Body
B0006O10TA,2017-02-07,5.0,Highly Recommend,"Smell is fresh but not overpowering, easy to lather with one hand so the other is free (in case, like ours, your dog has notions about bath frequency), no issues with overdrying. Bar is about half gone after 6 baths (70# short haired dog with a penchant for mud and digging). Highly recommend!",Y.U.M. Bar Dog Soap,ZUM,All Beauty,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",9,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.","We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",original,Bath & Body
B0006O10TA,2015-09-29,5.0,"Smells good, great lathering for a quick bath","Product delivered on time. Smells good, great lathering for a quick bath.",Y.U.M. Bar Dog Soap,ZUM,All Beauty,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",9,"We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.","We bring you Y.U.M. Bar Dog Soap, an all-natural luxury bar soap for dogs hand-crafted by leading maker Indigo Wild.<br><br>Treat your furriest family member to this all natural, lather-rich soap bar. Not only does it keep your dog's coat looking clean, shiny and soft, but the essential oils also act as natural repellants for ticks and fleas.<br><br>Weight: 3 oz.<br><br>Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.<br><br>Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa and are cruelty-free.",original,Bath & Body
