asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B000J0KMPO,2018-01-09,5.0,Great at keeping my cuticles moisturized,I've had more cuticles oils than I can count. What makes this one different is oil continues even after I wash my hands.,Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2017-07-26,5.0,Five Stars,"Love it, my cuticles love it. I will definitely buy again!",Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2017-03-04,5.0,Good product!,Product soaks in quickly-second time I have purchased it-seems good for nails!,Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2016-03-22,5.0,Five Stars,"I love this oil, my Niece got me using it, and I recommend it for everyone...",Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2016-03-20,5.0,New favorite,Please keep selling it! Fast upon receiving it and smells wonderful .,Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2015-06-06,5.0,Five Stars,"Very good product, has helped the nails become smoother and also improved the cuticles and surrounding skin.",Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000J0KMPO,2013-04-03,5.0,Best treatment for nails,This nail oil was recommended by my nail tech and it is incredible! It keeps your nails hydrated and strengthened-- my nails have NEVER been stronger. I get regular gel manicures which tend to dry out nails. I use the oil 2X daily and my nails have never been more healthy. I highly recommend this product!!,Dadi Organic Nail Cuticle Skin Oil Treatment,Dadi'Oil,All Beauty,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",9,"Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E","Contains Extra Virgin Olive Oil, Refined Avocado Oil, Jojoba Oil and vitamin E",original,Nails
B000LPUUI6,2013-09-15,5.0,Nothing else works as well for me,"This product is hard to find. After using it almost 50 years, I came across it at Amazon. All of my other gels were tossed in the trash. For me (and fine hair) nothing has ever worked as well as this product.",Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2010-07-03,5.0,Dippity-do,My wife recommends this product highly. The only problem is that is not available any longuer.,Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2009-05-10,5.0,Bonni Nowicki/Red Hot Rebel,I purchased this item for my sister who is 81 yrs young..she couldn't find it in the local stores (Buffalo NY)..she loves it..it makes her happy..and I will continue to purchase it for her!!!!!,Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2009-02-05,5.0,What do we do without our Do?,"I called the phone number on the side of the jar -- my last jar of Dippity-Do -- for information on where I could find it. The number was for Sun Products, who told me that Dippity-Do had been taken over by Diamond Products, which had gone out of business. Is Dippity-Do Dippity-Dead? I've used it since 1964! No that is not a typo. I agree with the other reviewers, there is no substitute.",Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2008-05-27,5.0,Dippity-do.....still the best!,dippity do has been my favorite product for many years. I've tried other styling products on the market that all look very fancy...and expensive but not as good as dippity do. For whatever reason it's been hard to find in our local shops lately. Thank you Amazon.com for the speedy delivery of this product.,Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2008-05-03,5.0,The Best,"With my fine hair and allergies, I don't know what I would do without my Dippity Do. So glad you had it in stock.",Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2008-04-27,5.0,u who dippity dooo............,"I have phoriasis and have tried everything to keep it under control. Believe it or not a friend of mine told me about the old Dippity Do and how it helped her husband, well, I got on the inter net and found it, came mighty fast and I started using it and it is not cured, but definately more under control and less flaking. I don't know if doctors would approve of this and I have heard to only use small amounts at a time, not slather it on. It is also wonderful for keeping my hair under control, sometimes I think the old ""OLD"" products are far better then the new ones.",Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2008-02-09,5.0,Dippity Do Styling Gel,I love this product! It does the job and does not leave your hair sticky. I was very glad that I was able to find it again.,Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2007-08-12,5.0,Thanks for still having this product.,My mother had searched all over for this product. Thanks for still having it! Fast shipping.,Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000LPUUI6,2007-02-06,5.0,the most wonderful hair product in the world,"I HAVE USED THIS HAIR GEL NOW FOR YEARS...ITS HARD TO FIND IT..WHEN I MOVED HERE TO SC I COULDN'T FIND IT ANYWHERE...BACK HOME I LIVED IN A SMALL TOWN WITH 1 CITY PHARMACY AND THEY WOULD ORDER IT FOR ME..AFTER I GOT HERE AND COULDN'T LOCATE IT, MY DAUGHTER TOLD ME I SHOULD TRY THE INTERNET...THANK GOODNESS I DID...NOW I'M THE PROUD OWNER OF TWO NEW JARS...THANK YOU AMAZON",Dippity Do Extra Hold Styling Gel,Urban Tribe,All Beauty,,10,,Product: Dippity Do Extra Hold Styling Gel. Brand: Urban Tribe.,generated_from_title,Nails
B000XQO82C,2017-05-20,5.0,Seems to be working,Seems to be working,"Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2017-03-03,5.0,Only product that contains a lesser RX strength of Clotrimazole.,"This seems to be helping. I apply it after every shower, usually at bedtime. I have tried many other common drug store products that did not help.","Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2016-06-05,5.0,Five Stars,It's very good.,"Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2015-06-26,5.0,Five Stars,what I expected,"Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2015-02-02,5.0,Five Stars,Works!,"Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2013-07-04,5.0,Does the Job,Purchased for my wife and she feels it is doing the job. That is all I need to be happy,"Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
B000XQO82C,2012-07-27,5.0,Slow but effective!,"My heading says it all, it works very very slowly. Condition improved within the first few days and continued with each application. Multiple botttles will be needed.","Athletes Foot, Ringworm, Nail Fungus Treatment by Fungus-No-More, Offers Antifungul Tropical Solution for Finger and Toe Nail Fungus Includes Brush Applicator, You can have Clean, Healthy Nails!",Rozge Cosmeceutical,All Beauty,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",9,"Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.","Fungus-No-More has been clinically proven effective in the treatment of ungus and related discomforts. Use the easy brush applicator of Fungus-No-More to target the problem areas without messy creams or droppers. Since you do not have to touch the affected area, Fungus-No-More helps keep the fungus from spreading to other fingers or toes. Proven clinically effective in the treatment of athlete's foot (tinea pedis), Ringworm (tinea Corporis) affecting the skin under and around finger and toe nails. For effective relief of: Itching, Scaling, Cracking, Burning, Redness, Soreness, Irritation, Discomfort.",original,Nails
